Sensor 2 position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+25.37402344 +7.25976563 +10.53369141 -145.94238281 +32.80517578 -19.55566406 +1489583638.97359990 +6424
+25.37841797 +7.25976563 +10.53369141 -145.94238281 +32.80517578 -19.55566406 +1489583638.97840000 +6424
+25.37841797 +7.25976563 +10.53369141 -145.94238281 +32.80517578 -19.55566406 +1489583638.98330000 +6424
+25.37841797 +7.25976563 +10.53369141 -145.94238281 +32.80517578 -19.55566406 +1489583638.98819990 +6424
+25.37841797 +7.25976563 +10.52929688 -145.94238281 +32.80517578 -19.55566406 +1489583638.99300000 +6424
+25.37841797 +7.26416016 +10.52929688 -145.94238281 +32.78320313 -19.55566406 +1489583638.99790000 +6424
+25.37841797 +7.26416016 +10.52929688 -145.94238281 +32.78320313 -19.55566406 +1489583639.00280000 +6424
+25.37841797 +7.26416016 +10.52929688 -145.94238281 +32.78320313 -19.55566406 +1489583639.00760010 +6424
+25.37841797 +7.26416016 +10.52929688 -145.94238281 +32.78320313 -19.55566406 +1489583639.01250000 +6424
+25.37841797 +7.26416016 +10.52929688 -145.94238281 +32.78320313 -19.55566406 +1489583639.01740000 +6424
+25.37841797 +7.26416016 +10.52929688 -145.94238281 +32.78320313 -19.55566406 +1489583639.02220010 +6424
+25.37841797 +7.26416016 +10.52929688 -145.94238281 +32.78320313 -19.55566406 +1489583639.02710010 +6424
+25.37841797 +7.26416016 +10.52929688 -145.96435547 +32.78320313 -19.55566406 +1489583639.03200010 +6424
+25.37841797 +7.25976563 +10.52929688 -145.96435547 +32.78320313 -19.55566406 +1489583639.03679990 +6424
+25.37841797 +7.25976563 +10.52929688 -145.96435547 +32.78320313 -19.55566406 +1489583639.04169990 +6424
+25.37841797 +7.25976563 +10.52929688 -145.96435547 +32.78320313 -19.55566406 +1489583639.04660010 +6424
+25.37841797 +7.25976563 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.05139990 +6424
+25.37841797 +7.25976563 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.05629990 +6424
+25.37841797 +7.25976563 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.06119990 +6424
+25.37841797 +7.25976563 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.06600000 +6424
+25.37841797 +7.25976563 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.07090000 +6424
+25.37841797 +7.25976563 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.07570000 +6424
+25.37841797 +7.25976563 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.08060000 +6420
+25.37841797 +7.26416016 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.08550000 +6420
+25.37841797 +7.26416016 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.09030010 +6420
+25.37841797 +7.26416016 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.09520010 +6420
+25.37841797 +7.26416016 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.10010000 +6420
+25.37841797 +7.26416016 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.10489990 +6420
+25.37841797 +7.26416016 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.10980010 +6420
+25.37841797 +7.26416016 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.11470010 +6420
+25.37841797 +7.26416016 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.11949990 +6420
+25.37841797 +7.26416016 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.12439990 +6420
+25.38281250 +7.26416016 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.12930010 +6420
+25.38281250 +7.26416016 +10.52490234 -145.96435547 +32.78320313 -19.57763672 +1489583639.13410000 +6424
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.13899990 +6424
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.14389990 +6424
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.14870000 +6424
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.15360000 +6424
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.15840010 +6424
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.16330000 +6424
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.16820000 +6424
+25.38281250 +7.26855469 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.17300010 +6424
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.17790010 +6424
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.18280010 +6424
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.18759990 +6424
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.19250010 +6428
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.57763672 +1489583639.19740010 +6428
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.20219990 +6428
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.20709990 +6428
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.21199990 +6428
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.21680000 +6428
+25.38281250 +7.26416016 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.22170000 +6428
+25.38281250 +7.26855469 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.22659990 +6428
+25.38281250 +7.26855469 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.23140000 +6428
+25.37841797 +7.26855469 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.23630000 +6428
+25.37841797 +7.26855469 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.24110010 +6428
+25.37841797 +7.26855469 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.24600010 +6428
+25.37841797 +7.26855469 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.25090000 +6432
+25.37841797 +7.26855469 +10.52050781 -145.96435547 +32.76123047 -19.59960938 +1489583639.25570010 +6432
+25.37841797 +7.26855469 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.26060010 +6432
+25.37841797 +7.26855469 +10.52050781 -145.96435547 +32.78320313 -19.57763672 +1489583639.26550010 +6432
+25.37841797 +7.26855469 +10.52050781 -145.96435547 +32.78320313 -19.57763672 +1489583639.27029990 +6432
+25.37841797 +7.26855469 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.27519990 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.28010010 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.28490000 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.28979990 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.29469990 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.29950000 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.30440000 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.30929990 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.31410000 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.31900000 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.32390000 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.32870010 +6432
+25.37841797 +7.26416016 +10.52050781 -145.96435547 +32.78320313 -19.59960938 +1489583639.33360000 +6432
+25.37841797 +7.26416016 +10.52490234 -145.98632813 +32.78320313 -19.59960938 +1489583639.33839990 +6432
+25.37841797 +7.26416016 +10.52490234 -145.98632813 +32.78320313 -19.59960938 +1489583639.34330010 +6432
+25.37841797 +7.26416016 +10.52490234 -145.98632813 +32.78320313 -19.59960938 +1489583639.34820010 +6432
+25.37841797 +7.26416016 +10.52490234 -145.98632813 +32.78320313 -19.59960938 +1489583639.35299990 +6432
+25.37841797 +7.26416016 +10.52490234 -145.98632813 +32.78320313 -19.59960938 +1489583639.35789990 +6432
+25.37841797 +7.26416016 +10.52490234 -145.98632813 +32.78320313 -19.59960938 +1489583639.36279990 +6432
+25.37841797 +7.26416016 +10.52490234 -145.98632813 +32.78320313 -19.62158203 +1489583639.36760000 +6432
+25.37841797 +7.26416016 +10.52490234 -145.98632813 +32.78320313 -19.62158203 +1489583639.37249990 +6432
+25.37841797 +7.26416016 +10.52050781 -145.98632813 +32.78320313 -19.62158203 +1489583639.37739990 +6432
+25.37841797 +7.26416016 +10.52050781 -145.98632813 +32.78320313 -19.62158203 +1489583639.38220000 +6432
+25.37841797 +7.26416016 +10.52050781 -145.98632813 +32.78320313 -19.62158203 +1489583639.38710000 +6432
+25.37841797 +7.26416016 +10.52050781 -145.98632813 +32.78320313 -19.62158203 +1489583639.39200000 +6432
+25.37841797 +7.26416016 +10.52050781 -145.98632813 +32.78320313 -19.62158203 +1489583639.39680000 +6432
+25.37841797 +7.26416016 +10.52490234 -145.98632813 +32.78320313 -19.62158203 +1489583639.40170000 +6432
+25.37841797 +7.26416016 +10.52490234 -145.98632813 +32.78320313 -19.62158203 +1489583639.40660000 +6432
+25.37841797 +7.26416016 +10.52490234 -145.98632813 +32.78320313 -19.62158203 +1489583639.41140010 +6432
+25.37841797 +7.26416016 +10.52490234 -146.00830078 +32.78320313 -19.62158203 +1489583639.41630010 +6432
+25.37841797 +7.26416016 +10.52490234 -146.00830078 +32.78320313 -19.62158203 +1489583639.42120000 +6432
+25.37841797 +7.26416016 +10.52490234 -146.00830078 +32.78320313 -19.64355469 +1489583639.42600010 +6432
+25.37841797 +7.26416016 +10.52929688 -146.00830078 +32.78320313 -19.64355469 +1489583639.43090010 +6432
+25.37841797 +7.25976563 +10.52929688 -146.00830078 +32.78320313 -19.64355469 +1489583639.43569990 +6432
+25.37841797 +7.25976563 +10.52929688 -146.00830078 +32.78320313 -19.64355469 +1489583639.44059990 +6432
+25.37841797 +7.25976563 +10.52929688 -146.00830078 +32.78320313 -19.64355469 +1489583639.44549990 +6432
+25.37841797 +7.25976563 +10.52490234 -146.00830078 +32.78320313 -19.64355469 +1489583639.45030000 +6432
+25.37841797 +7.25976563 +10.52490234 -146.00830078 +32.78320313 -19.64355469 +1489583639.45520000 +6432
+25.37841797 +7.25976563 +10.52490234 -146.00830078 +32.78320313 -19.64355469 +1489583639.46009990 +6432
+25.37841797 +7.25976563 +10.52490234 -146.00830078 +32.78320313 -19.64355469 +1489583639.46490000 +6432
+25.37841797 +7.26416016 +10.52490234 -146.00830078 +32.78320313 -19.64355469 +1489583639.46980000 +6432
+25.37402344 +7.26416016 +10.52929688 -146.00830078 +32.78320313 -19.66552734 +1489583639.47470000 +6432
+25.37402344 +7.26416016 +10.52929688 -146.00830078 +32.78320313 -19.66552734 +1489583639.47950010 +6432
+25.37402344 +7.26416016 +10.52929688 -145.98632813 +32.78320313 -19.66552734 +1489583639.48440000 +6432
+25.37402344 +7.26416016 +10.52929688 -145.98632813 +32.80517578 -19.66552734 +1489583639.48930000 +6432
+25.37402344 +7.26416016 +10.52929688 -145.98632813 +32.80517578 -19.66552734 +1489583639.49410010 +6432
+25.37402344 +7.25976563 +10.53369141 -145.98632813 +32.80517578 -19.66552734 +1489583639.49900010 +6432
+25.37402344 +7.25976563 +10.53369141 -145.98632813 +32.80517578 -19.66552734 +1489583639.50390010 +6432
+25.37402344 +7.25976563 +10.53369141 -145.98632813 +32.80517578 -19.66552734 +1489583639.50869990 +6432
+25.37402344 +7.25976563 +10.53369141 -146.00830078 +32.80517578 -19.66552734 +1489583639.51360010 +6432
+25.37402344 +7.25976563 +10.53369141 -146.00830078 +32.80517578 -19.68750000 +1489583639.51840000 +6432
+25.37402344 +7.25976563 +10.53369141 -145.98632813 +32.78320313 -19.68750000 +1489583639.52329990 +6432
+25.37402344 +7.25976563 +10.52929688 -145.98632813 +32.78320313 -19.68750000 +1489583639.52819990 +6432
+25.37402344 +7.26416016 +10.52929688 -145.98632813 +32.78320313 -19.68750000 +1489583639.53300000 +6436
+25.37402344 +7.26416016 +10.52929688 -145.98632813 +32.78320313 -19.68750000 +1489583639.53790000 +6436
+25.37402344 +7.26416016 +10.52929688 -145.98632813 +32.78320313 -19.70947266 +1489583639.54279990 +6436
+25.37402344 +7.26416016 +10.52929688 -145.98632813 +32.78320313 -19.70947266 +1489583639.54760000 +6436
+25.37402344 +7.26416016 +10.52929688 -145.98632813 +32.78320313 -19.70947266 +1489583639.55250000 +6436
+25.37402344 +7.26416016 +10.52929688 -145.98632813 +32.78320313 -19.70947266 +1489583639.55740000 +6436
+25.36962891 +7.26416016 +10.53369141 -145.98632813 +32.78320313 -19.70947266 +1489583639.56220010 +6436
+25.36962891 +7.26416016 +10.53369141 -145.98632813 +32.78320313 -19.73144531 +1489583639.56710000 +6436
+25.36962891 +7.26416016 +10.53369141 -145.96435547 +32.78320313 -19.73144531 +1489583639.57200000 +6436
+25.36962891 +7.26416016 +10.53369141 -145.96435547 +32.78320313 -19.73144531 +1489583639.57680010 +6436
+25.36962891 +7.26416016 +10.53369141 -145.98632813 +32.78320313 -19.73144531 +1489583639.58170010 +6436
+25.36962891 +7.26416016 +10.53369141 -145.98632813 +32.78320313 -19.73144531 +1489583639.58660010 +6436
+25.36962891 +7.26416016 +10.53369141 -145.98632813 +32.78320313 -19.75341797 +1489583639.59139990 +6436
+25.36962891 +7.25976563 +10.53369141 -145.98632813 +32.78320313 -19.75341797 +1489583639.59629990 +6436
+25.36962891 +7.25976563 +10.53369141 -145.98632813 +32.76123047 -19.75341797 +1489583639.60110000 +6436
+25.36962891 +7.25976563 +10.52929688 -145.98632813 +32.76123047 -19.77539063 +1489583639.60599990 +6436
+25.36962891 +7.26416016 +10.52929688 -145.98632813 +32.76123047 -19.77539063 +1489583639.61089990 +6432
+25.36962891 +7.26416016 +10.52490234 -145.98632813 +32.73925781 -19.77539063 +1489583639.61570000 +6432
+25.36962891 +7.26416016 +10.52490234 -145.98632813 +32.73925781 -19.79736328 +1489583639.62060000 +6432
+25.36962891 +7.26416016 +10.52490234 -145.98632813 +32.73925781 -19.79736328 +1489583639.62550000 +6432
+25.36962891 +7.26416016 +10.52490234 -145.96435547 +32.73925781 -19.79736328 +1489583639.63030000 +6432
+25.36962891 +7.26855469 +10.52490234 -145.96435547 +32.73925781 -19.79736328 +1489583639.63520000 +6432
+25.36962891 +7.26855469 +10.52490234 -145.96435547 +32.73925781 -19.81933594 +1489583639.64010000 +6432
+25.36962891 +7.26855469 +10.52490234 -145.96435547 +32.73925781 -19.81933594 +1489583639.64490010 +6432
+25.36962891 +7.26855469 +10.52490234 -145.96435547 +32.73925781 -19.81933594 +1489583639.64980010 +6432
+25.36962891 +7.26416016 +10.52490234 -145.96435547 +32.71728516 -19.81933594 +1489583639.65470000 +6432
+25.36962891 +7.26416016 +10.52490234 -145.96435547 +32.71728516 -19.84130859 +1489583639.65949990 +6432
+25.36962891 +7.26416016 +10.52490234 -145.98632813 +32.71728516 -19.84130859 +1489583639.66440010 +6428
+25.36962891 +7.26416016 +10.52490234 -145.98632813 +32.71728516 -19.84130859 +1489583639.66930010 +6428
+25.37402344 +7.26416016 +10.52050781 -145.98632813 +32.69531250 -19.84130859 +1489583639.67409990 +6428
+25.37402344 +7.26855469 +10.52050781 -145.98632813 +32.69531250 -19.86328125 +1489583639.67899990 +6428
+25.37402344 +7.26855469 +10.51611328 -145.98632813 +32.67333984 -19.86328125 +1489583639.68390010 +6428
+25.37402344 +7.26855469 +10.51611328 -145.96435547 +32.67333984 -19.86328125 +1489583639.68870000 +6428
+25.37402344 +7.26855469 +10.51611328 -145.96435547 +32.67333984 -19.88525391 +1489583639.69359990 +6428
+25.37402344 +7.27294922 +10.51171875 -145.96435547 +32.65136719 -19.88525391 +1489583639.69840000 +6428
+25.37402344 +7.27294922 +10.51171875 -145.96435547 +32.65136719 -19.88525391 +1489583639.70330000 +6428
+25.37402344 +7.27294922 +10.51171875 -145.96435547 +32.65136719 -19.88525391 +1489583639.70820000 +6428
+25.37402344 +7.27734375 +10.51171875 -145.96435547 +32.65136719 -19.88525391 +1489583639.71300010 +6428
+25.37402344 +7.27734375 +10.51171875 -145.96435547 +32.65136719 -19.88525391 +1489583639.71790000 +6428
+25.37402344 +7.27734375 +10.51171875 -145.96435547 +32.62939453 -19.88525391 +1489583639.72280000 +6428
+25.37402344 +7.27734375 +10.51171875 -145.94238281 +32.62939453 -19.90722656 +1489583639.72760010 +6428
+25.36962891 +7.27734375 +10.51171875 -145.96435547 +32.62939453 -19.90722656 +1489583639.73250010 +6428
+25.36962891 +7.27294922 +10.51171875 -145.96435547 +32.62939453 -19.90722656 +1489583639.73740010 +6428
+25.36962891 +7.27294922 +10.51171875 -145.96435547 +32.62939453 -19.90722656 +1489583639.74219990 +6428
+25.37402344 +7.27294922 +10.51171875 -145.96435547 +32.62939453 -19.90722656 +1489583639.74710010 +6428
+25.37402344 +7.27294922 +10.51171875 -145.96435547 +32.62939453 -19.92919922 +1489583639.75200010 +6428
+25.37402344 +7.27294922 +10.51171875 -145.96435547 +32.60742188 -19.92919922 +1489583639.75679990 +6428
+25.37402344 +7.27294922 +10.50732422 -145.96435547 +32.60742188 -19.92919922 +1489583639.76169990 +6428
+25.37402344 +7.27294922 +10.50732422 -145.96435547 +32.60742188 -19.92919922 +1489583639.76659990 +6428
+25.37402344 +7.27294922 +10.50732422 -145.96435547 +32.60742188 -19.92919922 +1489583639.77140000 +6428
+25.37402344 +7.27734375 +10.50732422 -145.94238281 +32.58544922 -19.92919922 +1489583639.77630000 +6428
+25.36962891 +7.27734375 +10.50732422 -145.94238281 +32.58544922 -19.92919922 +1489583639.78110000 +6428
+25.36962891 +7.27734375 +10.50732422 -145.94238281 +32.58544922 -19.95117188 +1489583639.78600000 +6428
+25.36962891 +7.27734375 +10.50732422 -145.94238281 +32.58544922 -19.95117188 +1489583639.79090000 +6428
+25.36962891 +7.27734375 +10.50732422 -145.94238281 +32.60742188 -19.95117188 +1489583639.79570010 +6428
+25.36962891 +7.27734375 +10.51171875 -145.94238281 +32.60742188 -19.95117188 +1489583639.80060010 +6428
+25.36962891 +7.27734375 +10.51171875 -145.94238281 +32.60742188 -19.95117188 +1489583639.80550000 +6428
+25.36962891 +7.27734375 +10.51171875 -145.94238281 +32.60742188 -19.95117188 +1489583639.81030010 +6428
+25.36962891 +7.27294922 +10.51171875 -145.94238281 +32.60742188 -19.95117188 +1489583639.81520010 +6424
+25.36962891 +7.27294922 +10.51171875 -145.94238281 +32.60742188 -19.95117188 +1489583639.82010010 +6424
+25.36962891 +7.27294922 +10.51171875 -145.94238281 +32.60742188 -19.95117188 +1489583639.82489990 +6424
+25.36962891 +7.27294922 +10.51171875 -145.94238281 +32.60742188 -19.95117188 +1489583639.82979990 +6424
+25.36962891 +7.27294922 +10.51171875 -145.94238281 +32.60742188 -19.97314453 +1489583639.83470010 +6424
+25.36962891 +7.27294922 +10.51171875 -145.94238281 +32.60742188 -19.97314453 +1489583639.83950000 +6424
+25.36962891 +7.27294922 +10.51171875 -145.94238281 +32.60742188 -19.97314453 +1489583639.84439990 +6424
+25.36523438 +7.27294922 +10.51171875 -145.94238281 +32.60742188 -19.97314453 +1489583639.84929990 +6424
+25.36523438 +7.27734375 +10.51171875 -145.94238281 +32.60742188 -19.97314453 +1489583639.85410000 +6424
+25.36523438 +7.27734375 +10.51171875 -145.92041016 +32.60742188 -19.97314453 +1489583639.85900000 +6424
+25.36523438 +7.27734375 +10.51171875 -145.92041016 +32.60742188 -19.99511719 +1489583639.86380000 +6420
+25.36523438 +7.27734375 +10.51611328 -145.92041016 +32.60742188 -19.99511719 +1489583639.86870000 +6420
+25.36523438 +7.27734375 +10.51611328 -145.92041016 +32.60742188 -19.99511719 +1489583639.87360000 +6420
+25.36083984 +7.27734375 +10.51611328 -145.92041016 +32.60742188 -19.99511719 +1489583639.87840010 +6420
+25.36083984 +7.27734375 +10.52050781 -145.92041016 +32.60742188 -19.99511719 +1489583639.88330010 +6420
+25.36083984 +7.27294922 +10.52050781 -145.92041016 +32.60742188 -19.99511719 +1489583639.88820000 +6420
+25.36083984 +7.27294922 +10.52050781 -145.92041016 +32.60742188 -20.01708984 +1489583639.89299990 +6420
+25.36083984 +7.27294922 +10.52050781 -145.92041016 +32.62939453 -20.01708984 +1489583639.89790010 +6420
+25.36083984 +7.27294922 +10.52050781 -145.92041016 +32.62939453 -20.01708984 +1489583639.90280010 +6420
+25.36083984 +7.27294922 +10.52050781 -145.92041016 +32.60742188 -20.03906250 +1489583639.90759990 +6420
+25.36083984 +7.27294922 +10.52050781 -145.92041016 +32.60742188 -20.03906250 +1489583639.91249990 +6420
+25.35644531 +7.27734375 +10.52050781 -145.92041016 +32.60742188 -20.03906250 +1489583639.91739990 +6420
+25.35644531 +7.27734375 +10.52050781 -145.89843750 +32.60742188 -20.03906250 +1489583639.92220000 +6420
+25.35644531 +7.27734375 +10.52050781 -145.89843750 +32.60742188 -20.06103516 +1489583639.92709990 +6420
+25.35644531 +7.27734375 +10.52050781 -145.89843750 +32.60742188 -20.06103516 +1489583639.93199990 +6420
+25.35644531 +7.27734375 +10.52050781 -145.89843750 +32.60742188 -20.06103516 +1489583639.93680000 +6420
+25.35644531 +7.27734375 +10.52050781 -145.89843750 +32.60742188 -20.06103516 +1489583639.94170000 +6420
+25.35205078 +7.27734375 +10.52050781 -145.89843750 +32.60742188 -20.08300781 +1489583639.94660000 +6420
+25.35205078 +7.28173828 +10.52490234 -145.87646484 +32.60742188 -20.08300781 +1489583639.95140000 +6420
+25.35205078 +7.28173828 +10.52490234 -145.87646484 +32.62939453 -20.08300781 +1489583639.95630000 +6420
+25.35205078 +7.27734375 +10.52929688 -145.87646484 +32.62939453 -20.08300781 +1489583639.96110010 +6424
+25.35205078 +7.27734375 +10.52929688 -145.87646484 +32.62939453 -20.08300781 +1489583639.96600010 +6424
+25.34765625 +7.27734375 +10.53369141 -145.89843750 +32.65136719 -20.08300781 +1489583639.97090010 +6424
+25.34765625 +7.27734375 +10.53369141 -145.89843750 +32.65136719 -20.10498047 +1489583639.97569990 +6424
+25.34765625 +7.27294922 +10.53369141 -145.89843750 +32.65136719 -20.10498047 +1489583639.98060010 +6424
+25.35205078 +7.27294922 +10.53369141 -145.89843750 +32.65136719 -20.10498047 +1489583639.98550010 +6424
+25.35205078 +7.27294922 +10.53369141 -145.89843750 +32.62939453 -20.10498047 +1489583639.99029990 +6424
+25.34765625 +7.27294922 +10.53369141 -145.89843750 +32.62939453 -20.10498047 +1489583639.99519990 +6424
+25.34765625 +7.27734375 +10.53369141 -145.89843750 +32.62939453 -20.12695313 +1489583640.00009990 +6424
+25.34765625 +7.27734375 +10.53369141 -145.89843750 +32.62939453 -20.12695313 +1489583640.00490000 +6424
+25.34765625 +7.27734375 +10.53369141 -145.89843750 +32.62939453 -20.12695313 +1489583640.00980000 +6424
+25.34765625 +7.27734375 +10.53369141 -145.89843750 +32.65136719 -20.12695313 +1489583640.01469990 +6424
+25.34765625 +7.27734375 +10.53808594 -145.87646484 +32.65136719 -20.12695313 +1489583640.01950000 +6424
+25.34765625 +7.27734375 +10.53808594 -145.87646484 +32.65136719 -20.12695313 +1489583640.02440000 +6424
+25.34765625 +7.27734375 +10.54248047 -145.87646484 +32.65136719 -20.12695313 +1489583640.02930000 +6428
+25.34765625 +7.27734375 +10.54248047 -145.87646484 +32.65136719 -20.12695313 +1489583640.03410010 +6428
+25.34765625 +7.27734375 +10.54248047 -145.87646484 +32.67333984 -20.12695313 +1489583640.03900000 +6428
+25.34765625 +7.27734375 +10.54687500 -145.89843750 +32.67333984 -20.14892578 +1489583640.04380010 +6428
+25.34765625 +7.27734375 +10.54687500 -145.89843750 +32.67333984 -20.14892578 +1489583640.04870010 +6428
+25.34765625 +7.27734375 +10.54687500 -145.89843750 +32.67333984 -20.14892578 +1489583640.05360010 +6428
+25.34765625 +7.27734375 +10.54687500 -145.89843750 +32.67333984 -20.14892578 +1489583640.05839990 +6432
+25.34765625 +7.27734375 +10.54687500 -145.89843750 +32.67333984 -20.14892578 +1489583640.06329990 +6432
+25.34765625 +7.27734375 +10.54687500 -145.89843750 +32.67333984 -20.17089844 +1489583640.06820010 +6432
+25.34765625 +7.27734375 +10.54687500 -145.89843750 +32.67333984 -20.17089844 +1489583640.07300000 +6432
+25.34765625 +7.27734375 +10.54687500 -145.89843750 +32.67333984 -20.17089844 +1489583640.07789990 +6432
+25.34765625 +7.28173828 +10.54687500 -145.89843750 +32.67333984 -20.17089844 +1489583640.08279990 +6432
+25.34765625 +7.28173828 +10.54687500 -145.87646484 +32.67333984 -20.17089844 +1489583640.08760000 +6436
+25.34765625 +7.28173828 +10.54687500 -145.87646484 +32.65136719 -20.17089844 +1489583640.09250000 +6436
+25.34765625 +7.28173828 +10.54687500 -145.87646484 +32.65136719 -20.19287109 +1489583640.09740000 +6436
+25.34326172 +7.28173828 +10.54687500 -145.87646484 +32.67333984 -20.19287109 +1489583640.10220000 +6436
+25.34326172 +7.28173828 +10.54687500 -145.87646484 +32.67333984 -20.19287109 +1489583640.10710000 +6436
+25.34326172 +7.28613281 +10.54687500 -145.87646484 +32.67333984 -20.19287109 +1489583640.11200000 +6440
+25.34326172 +7.28613281 +10.54687500 -145.87646484 +32.67333984 -20.19287109 +1489583640.11680010 +6440
+25.34326172 +7.28613281 +10.54687500 -145.87646484 +32.67333984 -20.21484375 +1489583640.12170000 +6440
+25.34326172 +7.28173828 +10.54687500 -145.89843750 +32.67333984 -20.21484375 +1489583640.12660000 +6440
+25.34326172 +7.28173828 +10.54687500 -145.89843750 +32.67333984 -20.21484375 +1489583640.13140010 +6440
+25.34326172 +7.28173828 +10.54687500 -145.89843750 +32.67333984 -20.23681641 +1489583640.13630010 +6440
+25.34326172 +7.28173828 +10.54687500 -145.89843750 +32.67333984 -20.23681641 +1489583640.14109990 +6444
+25.34765625 +7.28173828 +10.54687500 -145.89843750 +32.65136719 -20.23681641 +1489583640.14599990 +6444
+25.34765625 +7.28173828 +10.54687500 -145.89843750 +32.65136719 -20.25878906 +1489583640.15089990 +6444
+25.34765625 +7.28173828 +10.54248047 -145.92041016 +32.65136719 -20.25878906 +1489583640.15570000 +6444
+25.34765625 +7.28173828 +10.54248047 -145.92041016 +32.65136719 -20.25878906 +1489583640.16059990 +6444
+25.34765625 +7.28613281 +10.54248047 -145.92041016 +32.65136719 -20.25878906 +1489583640.16549990 +6444
+25.34765625 +7.28613281 +10.54248047 -145.92041016 +32.65136719 -20.28076172 +1489583640.17030000 +6444
+25.34765625 +7.28613281 +10.54248047 -145.92041016 +32.65136719 -20.28076172 +1489583640.17520000 +6448
